20240129;BRV1;;;0;0;0;0;0;0;0;0*
20240129;BRV;0;0;0;0;0;0;0;0;0;0*
20240130;BRV1;;;0;0;0;0;0;0;0;0*
20240130;BRV;0;0;0;0;0;0;0;0;0;0*
20240131;BRV1;;;0;0;0;0;0;0;0;0*
20240131;BRV;0;0;0;0;0;0;0;0;0;0*
20240201;BRV1;;;0;;;0;0;0;0;0*
20240201;BRV;0;0;0;0;0;0;0;0;0;0*
20240202;BRV1;;;0;0;0;0;0;0;0;0*
20240202;BRV;0;0;0;0;0;0;0;0;0;0*
20240203;BRV1;;;0;0;0;0;0;0;0;0*
20240203;BRV;0;0;0;0;0;0;0;0;0;0*
20240204;BRV1;;;0;0;0;0;0;0;0;0*
20240204;BRV;0;0;0;0;0;0;0;0;0;0*
