20240519;BRV1;0;0;0;0;0;0;0;0;0;0*
20240519;BRV;0;0;0;0;0;0;0;0;0;0*
20240520;BRV1;;;0;0;0;0;0;0;0;0*
20240520;BRV;0;0;0;0;0;0;0;0;0;0*
20240521;BRV1;0;812;0;0;1624;-1624;0;0;0;0*
20240521;BRV;0;0;0;0;0;0;0;0;0;0*
20240522;BRV1;0;914;0;0;2640;-2640;0;0;0;0*
20240522;BRV;0;0;0;0;0;0;0;0;0;0*
20240523;BRV1;0;914;0;0;3554;-3554;0;0;0;0*
20240523;BRV;0;0;0;0;0;0;0;0;0;0*
20240524;BRV1;0;914;0;0;4468;-4468;0;0;0;0*
20240524;BRV;0;0;0;0;0;0;0;0;0;0*
20240525;BRV1;0;914;0;0;5382;-5382;0;0;0;0*
20240525;BRV;0;0;0;0;0;0;0;0;0;0*
