20240622;BRV1;0;914;0;0;15334;-15334;0;0;0;0*
20240622;BRV;0;0;0;0;0;0;0;0;0;0*
20240623;BRV1;0;914;0;0;16248;-16248;0;0;0;0*
20240623;BRV;0;0;0;0;0;0;0;0;0;0*
20240624;BRV1;0;914;0;0;17162;-17162;0;0;0;0*
20240624;BRV;0;0;0;0;0;0;0;0;0;0*
20240625;BRV1;0;914;0;0;18076;-18076;0;0;0;0*
20240625;BRV;0;0;0;0;0;0;0;0;0;0*
20240626;BRV1;0;914;0;0;18990;-18990;0;0;0;0*
20240626;BRV;0;0;0;0;0;0;0;0;0;0*
20240627;BRV1;0;914;0;0;19904;-19904;0;0;0;0*
20240627;BRV;0;0;0;0;0;0;0;0;0;0*
20240628;BRV1;0;914;0;0;20818;-20818;0;0;0;0*
20240628;BRV;0;0;0;0;0;0;0;0;0;0*
