20230829;BRV1;0;655;0;0;655;-655;0;0;0;0*
20230829;BRV;0;0;0;0;0;0;0;0;0;0*
20230830;BRV1;0;983;0;0;12451;-12451;0;0;0;0*
20230830;BRV;0;0;0;0;0;0;0;0;0;0*
20230831;BRV1;0;328;0;0;328;-328;0;0;0;0*
20230831;BRV;0;0;0;0;0;0;0;0;0;0*
20230901;BRV1;;;0;;;0;0;0;0;0*
20230901;BRV;0;0;0;0;0;0;0;0;0;0*
20230902;BRV1;;;0;0;0;0;0;0;0;0*
20230902;BRV;0;0;0;0;0;0;0;0;0;0*
20230903;BRV1;;;0;0;0;0;0;0;0;0*
20230903;BRV;0;0;0;0;0;0;0;0;0;0*
20230904;BRV1;0;983;0;0;2949;-2949;0;0;0;0*
20230904;BRV;0;0;0;0;0;0;0;0;0;0*
