20240610;BRV1;0;914;0;0;4366;-4366;0;0;0;0*
20240610;BRV;0;0;0;0;0;0;0;0;0;0*
20240611;BRV1;0;914;0;0;5280;-5280;0;0;0;0*
20240611;BRV;0;0;0;0;0;0;0;0;0;0*
20240612;BRV1;0;914;0;0;6194;-6194;0;0;0;0*
20240612;BRV;0;0;0;0;0;0;0;0;0;0*
20240613;BRV1;0;914;0;0;7108;-7108;0;0;0;0*
20240613;BRV;0;0;0;0;0;0;0;0;0;0*
20240614;BRV1;0;914;0;0;8022;-8022;0;0;0;0*
20240614;BRV;0;0;0;0;0;0;0;0;0;0*
20240615;BRV1;0;914;0;0;8936;-8936;0;0;0;0*
20240615;BRV;0;0;0;0;0;0;0;0;0;0*
20240616;BRV1;0;914;0;0;9850;-9850;0;0;0;0*
20240616;BRV;0;0;0;0;0;0;0;0;0;0*
