20240624;BRV1;0;914;0;0;17162;-17162;0;0;0;0*
20240624;BRV;0;0;0;0;0;0;0;0;0;0*
20240625;BRV1;0;914;0;0;18076;-18076;0;0;0;0*
20240625;BRV;0;0;0;0;0;0;0;0;0;0*
20240626;BRV1;0;914;0;0;18990;-18990;0;0;0;0*
20240626;BRV;0;0;0;0;0;0;0;0;0;0*
20240627;BRV1;0;914;0;0;19904;-19904;0;0;0;0*
20240627;BRV;0;0;0;0;0;0;0;0;0;0*
20240628;BRV1;0;914;0;0;20818;-20818;0;0;0;0*
20240628;BRV;0;0;0;0;0;0;0;0;0;0*
20240629;BRV1;;;0;0;0;0;0;0;0;0*
20240629;BRV;0;0;0;0;0;0;0;0;0;0*
20240630;BRV1;0;914;0;0;21732;-21732;0;0;0;0*
20240630;BRV;0;0;0;0;0;0;0;0;0;0*
