20240618;BRV1;0;914;0;0;11678;-11678;0;0;0;0*
20240618;BRV;0;0;0;0;0;0;0;0;0;0*
20240619;BRV1;0;914;0;0;12592;-12592;0;0;0;0*
20240619;BRV;0;0;0;0;0;0;0;0;0;0*
20240620;BRV1;0;914;0;0;13506;-13506;0;0;0;0*
20240620;BRV;0;0;0;0;0;0;0;0;0;0*
20240621;BRV1;0;914;0;0;14420;-14420;0;0;0;0*
20240621;BRV;0;0;0;0;0;0;0;0;0;0*
20240622;BRV1;0;914;0;0;15334;-15334;0;0;0;0*
20240622;BRV;0;0;0;0;0;0;0;0;0;0*
20240623;BRV1;0;914;0;0;16248;-16248;0;0;0;0*
20240623;BRV;0;0;0;0;0;0;0;0;0;0*
20240624;BRV1;0;914;0;0;17162;-17162;0;0;0;0*
20240624;BRV;0;0;0;0;0;0;0;0;0;0*
