20221225;BRV1;0;0;0;0;0;0;0;0;0;0*
20221225;BRV;0;0;0;0;0;0;0;0;0;0*
20221226;BRV1;0;22.32;0;0;44.64;-44.64;0;0;0;0*
20221226;BRV;0;0;0;0;0;0;0;0;0;0*
20221227;BRV1;0;22.32;0;0;66.96;-66.96;0;0;0;0*
20221227;BRV;0;0;0;0;0;0;0;0;0;0*
20221228;BRV1;0;22.32;0;0;89.28;-89.28;0;0;0;0*
20221228;BRV;0;0;0;0;0;0;0;0;0;0*
20221229;BRV1;0;22.32;0;0;111.6;-111.6;0;0;0;0*
20221229;BRV;0;0;0;0;0;0;0;0;0;0*
20221230;BRV1;0;22.32;0;0;133.92;-133.92;0;0;0;0*
20221230;BRV;0;0;0;0;0;0;0;0;0;0*
20221231;BRV1;0;22.32;0;0;156.24;-156.24;0;0;0;0*
20221231;BRV;0;0;0;0;0;0;0;0;0;0*
