20230812;BRV1;0;0;0;0;0;0;0;0;0;0*
20230812;BRV;0;0;0;0;0;0;0;0;0;0*
20230813;BRV1;0;0;0;0;0;0;0;0;0;0*
20230813;BRV;0;0;0;0;0;0;0;0;0;0*
20230814;BRV1;0;0;0;0;0;0;0;0;0;0*
20230814;BRV;0;0;0;0;0;0;0;0;0;0*
20230815;BRV1;;;0;0;0;0;0;0;0;0*
20230815;BRV;0;0;0;0;0;0;0;0;0;0*
20230816;BRV1;0;655;0;0;655;-655;0;0;0;0*
20230816;BRV;0;0;0;0;0;0;0;0;0;0*
20230817;BRV1;0;983;0;0;2621;-2621;0;0;0;0*
20230817;BRV;0;0;0;0;0;0;0;0;0;0*
20230818;BRV1;0;983;0;0;3604;-3604;0;0;0;0*
20230818;BRV;0;0;0;0;0;0;0;0;0;0*
