20230225;BRV1;0;914;0;0;9038;-9038;0;0;0;0*
20230225;BRV;0;0;0;0;0;0;0;0;0;0*
20230226;BRV1;;;0;0;0;0;0;0;0;0*
20230226;BRV;0;0;0;0;0;0;0;0;0;0*
20230227;BRV1;0;914;0;0;10866;-10866;0;0;0;0*
20230227;BRV;0;0;0;0;0;0;0;0;0;0*
20230228;BRV1;0;914;0;0;11780;-11780;0;0;0;0*
20230228;BRV;0;0;0;0;0;0;0;0;0;0*
20230301;BRV1;;;0;;;0;0;0;0;0*
20230301;BRV;0;0;0;0;0;0;0;0;0;0*
20230302;BRV1;;;0;0;0;0;0;0;0;0*
20230302;BRV;0;0;0;0;0;0;0;0;0;0*
20230303;BRV1;;;0;0;0;0;0;0;0;0*
20230303;BRV;0;0;0;0;0;0;0;0;0;0*
